ID,Expression,HalideResult,HalideTime
1692,( == ( * ( min ( / v0 num4 ) num0 ) num4 ) ( - ( + ( * ( min ( / v0 num4 ) num0 ) num4 ) ( + ( * v1 num4 ) num4 ) ) num1 ) ),0,104
1693,( != ( + ( / v0 num2 ) num2 ) num0 ),0,285
1694,( == ( + ( max ( min v0 num1999 ) num0 ) ( * v1 num250 ) ) ( + ( max ( min v0 num1999 ) num0 ) ( * v1 num250 ) ) ),1,39
1695,( == ( - ( max ( min ( min ( / ( + ( + v0 v1 ) num3 ) num4 ) ( + ( + ( / v1 num4 ) ( * v2 num24 ) ) num23 ) ) num499 ) num0 ) ( min ( max ( min ( + ( / v1 num4 ) ( * v2 num24 ) ) num499 ) num0 ) ( + ( max ( min ( min ( / ( + ( + v0 v1 ) num3 ) num4 ) ( - ( + ( / v1 num4 ) ( * v2 num24 ) ) num1 ) ) num499 ) num0 ) num1 ) ) ) ( - ( max ( min ( min ( / ( + ( + v0 v1 ) num3 ) num4 ) ( + ( + ( / v1 num4 ) ( * v2 num24 ) ) num23 ) ) num499 ) num0 ) ( min ( max ( min ( + ( / v1 num4 ) ( * v2 num24 ) ) num499 ) num0 ) ( + ( max ( min ( min ( / ( + ( + v0 v1 ) num3 ) num4 ) ( - ( + ( / v1 num4 ) ( * v2 num24 ) ) num1 ) ) num499 ) num0 ) num1 ) ) ) ),1,180
1696,( <= ( max num0 ( + ( min ( - num114 ( * ( % v0 num4 ) num29 ) ) ( - ( + num0 num29 ) num1 ) ) num1 ) ) num0 ),0,65
1697,( == ( + ( / ( - ( / ( + ( max ( min ( * ( / ( - ( + v0 v1 ) num1 ) num4 ) num8 ) num3994 ) numneg5 ) num13 ) num2 ) ( / ( - ( max ( min ( * ( / v1 num4 ) num8 ) num4012 ) num13 ) num17 ) num2 ) ) num504 ) num1 ) ( + ( / ( - ( / ( + ( max ( min ( * ( / ( - ( + v0 v1 ) num1 ) num4 ) num8 ) num3994 ) numneg5 ) num13 ) num2 ) ( / ( - ( max ( min ( * ( / v1 num4 ) num8 ) num4012 ) num13 ) num17 ) num2 ) ) num504 ) num1 ) ),1,129
1698,( == ( min ( + ( + ( * v0 num30 ) v1 ) num11 ) v2 ) ( min ( + ( + ( * v0 num30 ) v1 ) num11 ) v2 ) ),1,43
1699,( == ( - ( * ( + ( * v0 num3 ) v1 ) num8 ) num13 ) ( - ( + ( - ( * ( + ( * v0 num3 ) v1 ) num8 ) num13 ) ( + ( * ( min v2 num1 ) num8 ) num19 ) ) num1 ) ),0,143
1700,( && ( && ( && ( && ( && ( && num1 ( <= ( - ( + ( * ( + ( * ( + ( * v0 num4 ) v1 ) num2 ) num0 ) num4 ) num0 ) num4 ) ( - ( + ( * ( + ( * ( + ( * v0 num4 ) v1 ) num2 ) num0 ) num4 ) num0 ) num4 ) ) ) ( >= ( - ( + ( * ( + ( * ( + ( * v0 num4 ) v1 ) num2 ) ( + ( * v2 num2 ) num2 ) ) num4 ) num3 ) num4 ) ( - ( + ( * ( + ( * ( + ( * v0 num4 ) v1 ) num2 ) ( + ( * v2 num2 ) num2 ) ) num4 ) ( - ( + num4 num0 ) num1 ) ) num4 ) ) ) ( <= ( - ( + v3 v4 ) num4 ) ( - ( + v3 v4 ) num4 ) ) ) ( >= ( - ( + v3 v4 ) num4 ) ( - ( + v3 v4 ) num4 ) ) ) ( <= num0 num0 ) ) ( >= num0 num0 ) ),1,313
1701,( == ( min ( + ( * ( / ( + ( - v0 v1 ) num317 ) num268 ) num268 ) v1 ) ( + v0 num50 ) ) ( min ( + ( * ( / ( + ( - v0 v1 ) num317 ) num268 ) num268 ) v1 ) ( + v0 num50 ) ) ),1,59
1702,( == ( + ( min ( * v0 num45 ) num88 ) ( + v1 v2 ) ) ( + ( min ( * v0 num45 ) num88 ) ( + v1 v2 ) ) ),1,41
1703,( > ( + ( - v0 ( / v1 num32 ) ) num8 ) ( + ( - v0 ( / v1 num32 ) ) num8 ) ),0,42
1704,( != ( / ( + v0 num11 ) num3 ) num0 ),0,400
1705,( == ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) num7 ) num8 ) num2 ) num497 ) numneg2 ) ( max ( min ( * ( / v1 num8 ) num2 ) num509 ) num10 ) ) num76 ) num63 ) ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) num7 ) num8 ) num2 ) num497 ) numneg2 ) ( max ( min ( * ( / v1 num8 ) num2 ) num509 ) num10 ) ) num76 ) num63 ) ),1,209
1706,( == ( + ( max ( min v0 num1999 ) num0 ) ( * ( / v1 num4 ) num4 ) ) ( + ( max ( min v0 num1999 ) num0 ) ( * ( / v1 num4 ) num4 ) ) ),1,46
1707,( == ( + ( max ( min ( / ( - ( + ( min v0 num5 ) v1 ) num5 ) num2 ) num999 ) num0 ) ( * v2 num48 ) ) ( + ( max ( min ( / ( - ( + ( min v0 num5 ) v1 ) num5 ) num2 ) num999 ) num0 ) ( * v2 num48 ) ) ),1,66
1708,( == ( - ( * ( + ( * v0 num3 ) v1 ) num8 ) num32 ) ( - ( + ( - ( * ( + ( * v0 num3 ) v1 ) num8 ) num32 ) ( + ( * ( min v2 numneg2 ) num8 ) num40 ) ) num1 ) ),0,125
1709,( == ( max ( min v0 num263 ) ( min ( + ( max ( min v0 num263 ) num14 ) ( * ( / ( + v1 num23 ) num4 ) num4 ) ) ( + ( max ( min v0 num249 ) num0 ) num20 ) ) ) ( max ( min v0 num263 ) ( min ( + ( max ( min v0 num263 ) num14 ) ( * ( / ( + v1 num23 ) num4 ) num4 ) ) ( + ( max ( min v0 num249 ) num0 ) num20 ) ) ) ),1,87
1710,( == ( min ( * ( max ( min ( / ( + ( + v0 v1 ) num132 ) num8 ) num249 ) num0 ) num8 ) ( + v2 num55 ) ) ( min ( * ( max ( min ( / ( + ( + v0 v1 ) num132 ) num8 ) num249 ) num0 ) num8 ) ( + v2 num55 ) ) ),1,73
1711,( == num0 ( - ( + num0 ( + ( * ( min ( - ( - ( / ( - ( + v0 v1 ) num1 ) num63 ) ( * v2 num2 ) ) ( / v1 num63 ) ) num1 ) num2 ) num2 ) ) num1 ) ),0,260
1712,( == ( * ( / ( max ( min ( + ( * v3 numneg508 ) ( max ( - num2000 ( min v1 num0 ) ) v2 ) ) num484 ) numneg24 ) num4 ) num4 ) ( max ( min ( + ( * v3 numneg508 ) ( max ( - num2000 ( min v1 num0 ) ) v2 ) ) num484 ) numneg24 ) ),0,1014
1713,( == ( min ( - ( min ( - ( - ( - ( / ( - ( + v0 v1 ) num1 ) num8 ) ( * v2 num64 ) ) ( * v3 num32 ) ) ( / v1 num8 ) ) num31 ) num3 ) v4 ) ( min ( - ( min ( - ( - ( - ( / ( - ( + v0 v1 ) num1 ) num8 ) ( * v2 num64 ) ) ( * v3 num32 ) ) ( / v1 num8 ) ) num31 ) num3 ) v4 ) ),1,95
1714,( == ( min ( + ( * v0 num4 ) v1 ) ( + v2 num16 ) ) ( min ( + ( * v0 num4 ) v1 ) ( + v2 num16 ) ) ),1,59
1715,( == ( min ( * v0 num2 ) ( + ( * ( + ( * v1 num30 ) v2 ) num2 ) num47 ) ) ( min ( * v0 num2 ) ( + ( * ( + ( * v1 num30 ) v2 ) num2 ) num47 ) ) ),1,71
1716,( == ( + ( * v0 numneg16 ) ( - ( max ( * ( / ( - ( + v1 v2 ) num1 ) num65 ) num8 ) num239 ) v3 ) ) ( + ( * v0 numneg16 ) ( - ( max ( * ( / ( - ( + v1 v2 ) num1 ) num65 ) num8 ) num239 ) v3 ) ) ),1,68
1717,( == ( + ( * ( min v0 num0 ) num8 ) ( + ( * v1 num128 ) ( + ( min ( * ( + ( min ( + ( * v1 numneg16 ) ( - ( max v2 num249 ) ( min v0 num0 ) ) ) num15 ) ( * v3 numneg4 ) ) num8 ) numneg92 ) ( * v3 num32 ) ) ) ) ( + ( * ( min v0 num0 ) num8 ) ( + ( * v1 num128 ) ( + ( min ( * ( + ( min ( + ( * v1 numneg16 ) ( - ( max v2 num249 ) ( min v0 num0 ) ) ) num15 ) ( * v3 numneg4 ) ) num8 ) numneg92 ) ( * v3 num32 ) ) ) ) ),1,122
1718,( >= ( - ( + ( + v0 v1 ) v2 ) num5 ) ( + ( + ( + ( + ( - v0 num1 ) v1 ) v2 ) num1 ) num1 ) ),0,70
1719,( != ( + ( / v0 num252 ) num1 ) num0 ),0,304
1720,( == ( * ( / ( * ( % v0 ( / ( + v1 num74 ) num64 ) ) numneg64 ) num4 ) num4 ) ( * ( % v0 ( / ( + v1 num74 ) num64 ) ) numneg64 ) ),1,46
1721,( == ( + ( / ( max ( * ( max ( min ( / v0 num2 ) num1006 ) num7 ) num8 ) num115 ) num4 ) ( * v1 num4 ) ) ( + ( / ( max ( * ( max ( min ( / v0 num2 ) num1006 ) num7 ) num8 ) num115 ) num4 ) ( * v1 num4 ) ) ),1,84
1722,( == ( min ( * v0 num252 ) ( - v1 num252 ) ) ( min ( * v0 num252 ) ( - v1 num252 ) ) ),1,59
1723,( == ( max ( / ( + v0 num11 ) num4 ) ( + ( max v1 numneg1 ) num1 ) ) ( max ( / ( + v0 num11 ) num4 ) ( + ( max v1 numneg1 ) num1 ) ) ),1,61
1724,( == ( * ( / ( max ( min ( + ( * v1 numneg128 ) ( + ( * ( / v2 num128 ) numneg128 ) v2 ) ) num128 ) num0 ) num4 ) num4 ) ( max ( min ( + ( * v1 numneg128 ) ( + ( * ( / v2 num128 ) numneg128 ) v2 ) ) num128 ) num0 ) ),0,999
1725,( == ( * ( / ( * ( % v0 ( / ( + v1 num133 ) num128 ) ) numneg128 ) num4 ) num4 ) ( * ( % v0 ( / ( + v1 num133 ) num128 ) ) numneg128 ) ),1,46
1726,( == ( - ( / ( - v0 num1 ) num4 ) ( * ( + ( * v1 num8 ) v2 ) num4 ) ) ( - ( / ( - v0 num1 ) num4 ) ( * ( + ( * v1 num8 ) v2 ) num4 ) ) ),1,67
1727,( && ( && ( && ( && ( && ( && num1 ( <= ( - ( + num0 ( + ( * v0 num4 ) v1 ) ) num2 ) ( - ( + ( + ( * v0 num4 ) v1 ) num0 ) num2 ) ) ) ( >= ( - ( + num3 ( + ( + ( * v0 num4 ) v1 ) num8 ) ) num2 ) ( + ( + ( + ( * v0 num4 ) v1 ) ( - ( + num4 num0 ) num1 ) ) ( - ( - num6 num2 ) num1 ) ) ) ) ( <= ( - ( max ( * v2 num8 ) ( + v3 num4 ) ) num1 ) ( + numneg2 v3 ) ) ) ( >= ( + v3 num3 ) ( + ( - ( - num6 num2 ) num1 ) v3 ) ) ) ( <= v4 v4 ) ) ( >= v4 v4 ) ),0,151
1728,( == ( min ( / ( + ( + v0 v1 ) num3 ) num4 ) ( + ( + ( / v1 num4 ) ( * v2 num32 ) ) num31 ) ) ( min ( / ( + ( + v0 v1 ) num3 ) num4 ) ( + ( + ( / v1 num4 ) ( * v2 num32 ) ) num31 ) ) ),1,65
1729,( == ( max ( min ( min ( - ( / ( + ( + v0 v1 ) num158 ) num16 ) ( * ( / v2 num250 ) num16 ) ) ( + ( min ( - ( / ( + v0 v1 ) num16 ) ( * ( / v2 num250 ) num16 ) ) ( + ( * ( - ( / ( - ( + v3 v2 ) num1 ) num250 ) ( / v2 num250 ) ) num16 ) num14 ) ) num11 ) ) ( + ( * v4 num16 ) num26 ) ) ( + ( min ( max ( - ( / v1 num16 ) ( * ( / v2 num250 ) num16 ) ) numneg12 ) ( + ( * v4 num16 ) num15 ) ) num11 ) ) ( max ( min ( min ( - ( / ( + ( + v0 v1 ) num158 ) num16 ) ( * ( / v2 num250 ) num16 ) ) ( + ( min ( - ( / ( + v0 v1 ) num16 ) ( * ( / v2 num250 ) num16 ) ) ( + ( * ( - ( / ( - ( + v3 v2 ) num1 ) num250 ) ( / v2 num250 ) ) num16 ) num14 ) ) num11 ) ) ( + ( * v4 num16 ) num26 ) ) ( + ( min ( max ( - ( / v1 num16 ) ( * ( / v2 num250 ) num16 ) ) numneg12 ) ( + ( * v4 num16 ) num15 ) ) num11 ) ) ),1,203
1730,( == ( * ( / ( max ( min ( + ( * v1 numneg12 ) ( - ( max ( min ( + v2 v3 ) num2000 ) num1 ) ( max ( min v3 num1999 ) num0 ) ) ) num12 ) num0 ) num4 ) num4 ) ( max ( min ( + ( * v1 numneg12 ) ( - ( max ( min ( + v2 v3 ) num2000 ) num1 ) ( max ( min v3 num1999 ) num0 ) ) ) num12 ) num0 ) ),0,1350
1731,( == ( - ( min ( - ( - ( / ( - ( + v0 v1 ) num1 ) num8 ) ( * v2 num36 ) ) ( * v3 num12 ) ) ( + ( / v1 num8 ) num11 ) ) ( + ( / v1 num8 ) ( * v4 num4 ) ) ) ( - ( min ( - ( - ( / ( - ( + v0 v1 ) num1 ) num8 ) ( * v2 num36 ) ) ( * v3 num12 ) ) ( + ( / v1 num8 ) num11 ) ) ( + ( / v1 num8 ) ( * v4 num4 ) ) ) ),1,84
1732,( == ( max ( * ( + ( * v0 num28 ) v1 ) num8 ) ( + ( + ( * v2 num8 ) v3 ) num147 ) ) ( max ( * ( + ( * v0 num28 ) v1 ) num8 ) ( + ( + ( * v2 num8 ) v3 ) num147 ) ) ),1,62
1733,( == ( - ( max ( min ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) num0 ) ( + ( * v2 num4 ) v3 ) ) ( - ( max ( min ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) num0 ) ( + ( * v2 num4 ) v3 ) ) ),1,63
1734,( == ( + ( / ( - ( / ( - ( + v0 v1 ) num1 ) num8 ) ( / v1 num8 ) ) num84 ) num1 ) ( + ( / ( - ( / ( - ( + v0 v1 ) num1 ) num8 ) ( / v1 num8 ) ) num84 ) num1 ) ),1,61
1735,( <= ( max ( + ( min ( - ( + v2 v3 ) num1 ) ( - ( + ( - ( * v4 num8 ) num547 ) ( + ( * ( min ( - ( - ( * ( min v5 num31 ) num8 ) ( * v6 num76 ) ) ( * ( min v7 num36 ) num8 ) ) numneg76 ) num8 ) num1216 ) ) num1 ) ) num1 ) ( min ( max v3 ( - ( * v4 num8 ) num547 ) ) ( + ( + ( * ( min ( - ( - ( * ( min v5 num31 ) num8 ) ( * v6 num76 ) ) ( * ( min v7 num36 ) num8 ) ) numneg76 ) num8 ) num1216 ) ( - ( * v4 num8 ) num547 ) ) ) ) ( min ( max v3 ( - ( * v4 num8 ) num547 ) ) ( + ( + ( * ( min ( - ( - ( * ( min v5 num31 ) num8 ) ( * v6 num76 ) ) ( * ( min v7 num36 ) num8 ) ) numneg76 ) num8 ) num1216 ) ( - ( * v4 num8 ) num547 ) ) ) ),0,2944
1736,( == ( min ( - ( min ( - ( - ( - ( / ( - ( + v0 v1 ) num1 ) num8 ) ( * v2 num128 ) ) ( * v3 num32 ) ) ( / v1 num8 ) ) num31 ) num3 ) v4 ) ( min ( - ( min ( - ( - ( - ( / ( - ( + v0 v1 ) num1 ) num8 ) ( * v2 num128 ) ) ( * v3 num32 ) ) ( / v1 num8 ) ) num31 ) num3 ) v4 ) ),1,85
1737,( == ( max ( - numneg1 ( min ( + ( / ( + ( % ( + ( + ( min ( * v0 num1000 ) ( - v1 num1000 ) ) v2 ) num4 ) num8 ) num259 ) num8 ) ( * v3 numneg8 ) ) num7 ) ) ( - ( max v4 numneg7 ) num1 ) ) ( max ( - numneg1 ( min ( + ( / ( + ( % ( + ( + ( min ( * v0 num1000 ) ( - v1 num1000 ) ) v2 ) num4 ) num8 ) num259 ) num8 ) ( * v3 numneg8 ) ) num7 ) ) ( - ( max v4 numneg7 ) num1 ) ) ),1,114
1738,( == ( min ( + ( + ( min ( * v0 num256 ) num754 ) ( + v1 v2 ) ) num253 ) v3 ) ( min ( + ( + ( min ( * v0 num256 ) num754 ) ( + v1 v2 ) ) num253 ) v3 ) ),1,64
1739,( == ( max ( min ( max ( max ( / ( + ( - ( max v0 num0 ) ( * v1 num8 ) ) num114 ) num32 ) ( / ( - num14 v1 ) num4 ) ) num0 ) ( / ( + ( - ( max v2 num0 ) v1 ) num17 ) num4 ) ) ( + ( min ( min ( min ( / ( + ( - ( min ( + v3 v0 ) num2000 ) ( * v1 num8 ) ) num50 ) num32 ) ( / ( + ( - ( max v2 num0 ) v1 ) num10 ) num4 ) ) ( / ( - num256 v1 ) num4 ) ) ( / ( + ( - ( max v2 num0 ) v1 ) num13 ) num4 ) ) num1 ) ) ( max ( min ( max ( max ( / ( + ( - ( max v0 num0 ) ( * v1 num8 ) ) num114 ) num32 ) ( / ( - num14 v1 ) num4 ) ) num0 ) ( / ( + ( - ( max v2 num0 ) v1 ) num17 ) num4 ) ) ( + ( min ( min ( min ( / ( + ( - ( min ( + v3 v0 ) num2000 ) ( * v1 num8 ) ) num50 ) num32 ) ( / ( + ( - ( max v2 num0 ) v1 ) num10 ) num4 ) ) ( / ( - num256 v1 ) num4 ) ) ( / ( + ( - ( max v2 num0 ) v1 ) num13 ) num4 ) ) num1 ) ) ),1,243
1740,( == ( min ( max v0 num0 ) ( + ( + ( * v1 num16 ) v2 ) num15 ) ) ( min ( max v0 num0 ) ( + ( + ( * v1 num16 ) v2 ) num15 ) ) ),1,1263
1741,( == ( min ( + ( + ( * ( / ( min ( - ( / ( + ( % ( + ( min ( * v0 num500 ) ( - v1 num500 ) ) v2 ) num8 ) num507 ) num8 ) ( * v3 num32 ) ) ( - num64 ( max ( * v3 num32 ) num33 ) ) ) num16 ) num16 ) v4 ) ( + ( min ( - ( / ( + ( % ( + ( min ( * v0 num500 ) ( - v1 num500 ) ) v2 ) num8 ) num507 ) num8 ) ( * v3 num32 ) ) num3 ) ( * ( min ( / ( min ( - ( / ( + ( % ( + ( min ( * v0 num500 ) ( - v1 num500 ) ) v2 ) num8 ) num507 ) num8 ) ( * v3 num32 ) ) num31 ) num4 ) num3 ) num4 ) ) ) v5 ) ( min ( + ( + ( * ( / ( min ( - ( / ( + ( % ( + ( min ( * v0 num500 ) ( - v1 num500 ) ) v2 ) num8 ) num507 ) num8 ) ( * v3 num32 ) ) ( - num64 ( max ( * v3 num32 ) num33 ) ) ) num16 ) num16 ) v4 ) ( + ( min ( - ( / ( + ( % ( + ( min ( * v0 num500 ) ( - v1 num500 ) ) v2 ) num8 ) num507 ) num8 ) ( * v3 num32 ) ) num3 ) ( * ( min ( / ( min ( - ( / ( + ( % ( + ( min ( * v0 num500 ) ( - v1 num500 ) ) v2 ) num8 ) num507 ) num8 ) ( * v3 num32 ) ) num31 ) num4 ) num3 ) num4 ) ) ) v5 ) ),1,205
1742,( == ( / ( + ( * ( - ( / ( + ( + v0 v1 ) num440 ) num63 ) ( / v1 num63 ) ) num8 ) num249 ) num185 ) ( / ( + ( * ( - ( / ( + ( + v0 v1 ) num440 ) num63 ) ( / v1 num63 ) ) num8 ) num249 ) num185 ) ),1,81
1743,( == ( / ( + ( * ( - ( / ( + ( + v0 v1 ) num124 ) num125 ) ( / v1 num125 ) ) num128 ) num217 ) num36 ) ( / ( + ( * ( - ( / ( + ( + v0 v1 ) num124 ) num125 ) ( / v1 num125 ) ) num128 ) num217 ) num36 ) ),1,73
1744,( == ( + ( min ( * v0 num2 ) ( + v1 num14 ) ) ( / v2 num2 ) ) ( + ( min ( * v0 num2 ) ( + v1 num14 ) ) ( / v2 num2 ) ) ),1,48
1745,( == ( + ( min ( - v0 ( * v1 num516 ) ) num493 ) ( * v2 numneg2 ) ) ( + ( min ( - v0 ( * v1 num516 ) ) num493 ) ( * v2 numneg2 ) ) ),1,44
1746,( == ( - ( - ( / ( - ( + v0 v1 ) num1 ) num4 ) ( * v2 num8 ) ) ( / v1 num4 ) ) ( - ( - ( / ( - ( + v0 v1 ) num1 ) num4 ) ( * v2 num8 ) ) ( / v1 num4 ) ) ),1,77
1747,( == ( - ( min ( - ( max ( min ( / ( + ( + v0 v1 ) num3 ) num4 ) num499 ) num0 ) ( * v2 num32 ) ) ( + ( max ( min ( / v1 num4 ) num499 ) num0 ) num28 ) ) ( + ( max ( min ( / v1 num4 ) num499 ) num0 ) v3 ) ) ( - ( min ( - ( max ( min ( / ( + ( + v0 v1 ) num3 ) num4 ) num499 ) num0 ) ( * v2 num32 ) ) ( + ( max ( min ( / v1 num4 ) num499 ) num0 ) num28 ) ) ( + ( max ( min ( / v1 num4 ) num499 ) num0 ) v3 ) ) ),1,143
1748,( == ( min ( + ( * v0 num2 ) ( + ( * v1 num36 ) v2 ) ) ( + v3 num45 ) ) ( min ( + ( * v0 num2 ) ( + ( * v1 num36 ) v2 ) ) ( + v3 num45 ) ) ),1,47
1749,( == ( - ( - ( / ( + ( + v0 v1 ) num13 ) num2 ) ( * v2 num64 ) ) ( / v1 num2 ) ) ( - ( - ( / ( + ( + v0 v1 ) num13 ) num2 ) ( * v2 num64 ) ) ( / v1 num2 ) ) ),1,46
1750,( == ( + ( max ( min ( / v0 num8 ) num249 ) num0 ) ( * v1 num4 ) ) ( + ( max ( min ( / v0 num8 ) num249 ) num0 ) ( * v1 num4 ) ) ),1,70
1751,( == ( max ( * ( + ( * ( + v0 v1 ) num8 ) v2 ) num4 ) ( + ( + ( * ( + v0 v1 ) num32 ) ( + ( * v2 num4 ) v3 ) ) num24 ) ) ( max ( * ( + ( * ( + v0 v1 ) num8 ) v2 ) num4 ) ( + ( + ( * ( + v0 v1 ) num32 ) ( + ( * v2 num4 ) v3 ) ) num24 ) ) ),1,79
1752,( == ( / ( + ( - ( / ( + ( + v0 v1 ) num31 ) num8 ) ( / v1 num8 ) ) num71 ) num68 ) ( / ( + ( - ( / ( + ( + v0 v1 ) num31 ) num8 ) ( / v1 num8 ) ) num71 ) num68 ) ),1,72
1753,( == ( - ( + v0 v1 ) num7 ) ( - ( + ( - ( + v0 v1 ) num7 ) num138 ) num1 ) ),0,52
1754,( == ( / ( + ( * ( - v0 v1 ) num8 ) num259 ) num153 ) ( / ( + ( * ( - v0 v1 ) num8 ) num259 ) num153 ) ),1,62
1755,( == ( - ( / ( + ( + v0 v1 ) num31 ) num32 ) ( + ( * ( + ( * v2 num2 ) v3 ) num4 ) v4 ) ) ( - ( / ( + ( + v0 v1 ) num31 ) num32 ) ( + ( * ( + ( * v2 num2 ) v3 ) num4 ) v4 ) ) ),1,64
1756,( == ( min ( * ( + ( / ( min ( / v0 num8 ) num0 ) num16 ) v1 ) num16 ) ( + ( * ( / ( max ( / ( + ( + v2 v0 ) num7 ) num8 ) num255 ) num16 ) num16 ) num3 ) ) ( min ( * ( + ( / ( min ( / v0 num8 ) num0 ) num16 ) v1 ) num16 ) ( + ( * ( / ( max ( / ( + ( + v2 v0 ) num7 ) num8 ) num255 ) num16 ) num16 ) num3 ) ) ),1,89
1757,( == ( + ( * v0 num132 ) ( * ( max ( min ( * ( / v1 num500 ) num8 ) num67 ) num36 ) num8 ) ) ( + ( * v0 num132 ) ( * ( max ( min ( * ( / v1 num500 ) num8 ) num67 ) num36 ) num8 ) ) ),1,48
1758,( == ( min ( - ( min ( - ( max ( min ( / ( - ( + v0 v1 ) num1 ) num2 ) num999 ) num0 ) ( * v2 num32 ) ) ( + ( max ( min ( / v1 num2 ) num999 ) num0 ) num31 ) ) ( + ( max ( min ( / v1 num2 ) num999 ) num0 ) ( * v3 num6 ) ) ) ( - ( - ( + ( min ( max ( min ( / ( - ( + v0 v1 ) num1 ) num2 ) num999 ) num0 ) ( + ( + ( min ( * v3 num6 ) num26 ) ( + ( max ( min ( / v1 num2 ) num999 ) num0 ) ( * v2 num32 ) ) ) num5 ) ) ( * v3 numneg6 ) ) ( + ( max ( min ( / v1 num2 ) num999 ) num0 ) ( * v2 num32 ) ) ) num1 ) ) ( min ( - ( min ( - ( max ( min ( / ( - ( + v0 v1 ) num1 ) num2 ) num999 ) num0 ) ( * v2 num32 ) ) ( + ( max ( min ( / v1 num2 ) num999 ) num0 ) num31 ) ) ( + ( max ( min ( / v1 num2 ) num999 ) num0 ) ( * v3 num6 ) ) ) ( - ( - ( + ( min ( max ( min ( / ( - ( + v0 v1 ) num1 ) num2 ) num999 ) num0 ) ( + ( + ( min ( * v3 num6 ) num26 ) ( + ( max ( min ( / v1 num2 ) num999 ) num0 ) ( * v2 num32 ) ) ) num5 ) ) ( * v3 numneg6 ) ) ( + ( max ( min ( / v1 num2 ) num999 ) num0 ) ( * v2 num32 ) ) ) num1 ) ) ),1,283
1759,( && ( && ( && ( && ( && ( && num1 ( <= ( - ( + ( - ( + ( * v0 num4 ) v1 ) num3 ) num0 ) num4 ) ( - ( - ( + ( + ( * v0 num4 ) num0 ) v1 ) num3 ) num4 ) ) ) ( >= ( - ( + ( + ( + ( * v0 num4 ) v1 ) ( - ( - num4 num3 ) num1 ) ) num3 ) num4 ) ( - ( + ( + ( + ( * v0 num4 ) ( - ( + num4 num0 ) num1 ) ) v1 ) ( - ( - num4 num3 ) num1 ) ) num4 ) ) ) ( <= ( % ( + v2 v3 ) num4 ) ( % ( + v2 v3 ) num4 ) ) ) ( >= ( % ( + v2 v3 ) num4 ) ( % ( + v2 v3 ) num4 ) ) ) ( <= v4 v4 ) ) ( >= v4 v4 ) ),1,235
1760,( == ( + ( / ( + v0 v1 ) num32 ) ( * v2 num4 ) ) ( + ( / ( + v0 v1 ) num32 ) ( * v2 num4 ) ) ),1,93
1761,( == ( * ( / ( * ( / v0 num2 ) numneg32 ) num16 ) num16 ) ( * ( / v0 num2 ) numneg32 ) ),1,28
1762,( == ( + ( min ( / v0 num8 ) num0 ) ( * ( / v1 num4 ) num4 ) ) ( + ( min ( / v0 num8 ) num0 ) ( * ( / v1 num4 ) num4 ) ) ),1,42
1763,( == ( min ( / ( - ( + v0 v1 ) num1 ) num65 ) ( + ( + ( / v1 num65 ) ( * v2 num2 ) ) num1 ) ) ( min ( / ( - ( + v0 v1 ) num1 ) num65 ) ( + ( + ( / v1 num65 ) ( * v2 num2 ) ) num1 ) ) ),1,72
1764,( == ( min ( * v0 num2 ) ( + ( max ( * ( min ( min ( + ( + ( max ( min ( * ( / ( + v1 v2 ) num125 ) num8 ) num125 ) num1 ) ( * ( / ( min ( - ( max ( min ( * ( / ( + ( + v1 v3 ) num124 ) num125 ) num8 ) num113 ) numneg11 ) ( max ( min ( * ( / ( + v1 v3 ) num125 ) num8 ) num125 ) num1 ) ) ( - ( * v4 num4 ) num9 ) ) num2 ) num2 ) ) num10 ) v5 ) ( + ( max ( min ( * ( / ( + ( + v1 v2 ) num124 ) num125 ) num8 ) num113 ) numneg11 ) num9 ) ) num2 ) numneg5 ) num4 ) ) ( min ( * v0 num2 ) ( + ( max ( * ( min ( min ( + ( + ( max ( min ( * ( / ( + v1 v2 ) num125 ) num8 ) num125 ) num1 ) ( * ( / ( min ( - ( max ( min ( * ( / ( + ( + v1 v3 ) num124 ) num125 ) num8 ) num113 ) numneg11 ) ( max ( min ( * ( / ( + v1 v3 ) num125 ) num8 ) num125 ) num1 ) ) ( - ( * v4 num4 ) num9 ) ) num2 ) num2 ) ) num10 ) v5 ) ( + ( max ( min ( * ( / ( + ( + v1 v2 ) num124 ) num125 ) num8 ) num113 ) numneg11 ) num9 ) ) num2 ) numneg5 ) num4 ) ) ),1,363
1765,( == ( + ( * v0 num8 ) ( * v1 num1220 ) ) ( + ( * v0 num8 ) ( * v1 num1220 ) ) ),1,35
1766,( < ( - ( + v0 v1 ) num1 ) ( - ( + ( + v0 num1 ) v1 ) num6 ) ),0,50
1767,( == ( - ( - ( / ( + ( + v0 v1 ) num31 ) num4 ) ( * v2 num3 ) ) ( / v1 num4 ) ) ( - ( - ( / ( + ( + v0 v1 ) num31 ) num4 ) ( * v2 num3 ) ) ( / v1 num4 ) ) ),1,52
1768,( != ( / ( + v0 num518 ) num500 ) num0 ),0,339
